userName,content,score,at
Pengguna Google,cerita bagus banget tapi sayang harus pakai data/paketan/internet jadi harus ke warkop/hotspot/pake wifi,5,2024-06-07 02:41:31
Pengguna Google,Enggak bener nih App nih masa aku mau baca GOH mulai Eps. 1 gk bisa kalo gua baca eps paling baru bisa gk jelas banget .. tolong dong di perbaikin gk enak banget ... astaga bikil orang kesel aja ..,1,2019-03-23 02:00:41
Pengguna Google,"Wahhhh...... Suka banget!!!!! Suddenly, i become a princess!! Pokoknya harus bacaa!! Aku saranin favorit akuuu.... Love athi❤️❤️",5,2020-11-03 21:43:55
Pengguna Google,"Makin hari makin lemot ni apl, Bnyak minta up date aja, tpi susah di buka, pada hal jaringan ku stabil bisa buka you tube, fb, ig dll...",1,2022-03-15 15:12:48
Pengguna Google,"aku jadi suka baca dan bisa literasi dengan baik,dan komik yg aku suka di webtoon adalah windbreaker, aku kasi rating 4, minus nya cuma 1 rupanya berbayar juga 😅",4,2023-12-10 06:15:24
Pengguna Google,"Kecewa kukira gratis baca semua chapter,Malah bayar,kalau semua chapter nonton iklan 10x pun gapapa..tapi malah di batasi chapternya..pahami kondisi peminat nya lah WEBTOON..ga semua bisa beli koin,paling wajar itu iklan aja udh.gausah koin... 😪😔",1,2023-12-20 06:50:26
Pengguna Google,"Apk nya bagus, tapi loading gambar jadi super lemottt padahal sinyal full, buat buka apk lain lancar aja, mohon segera di perbaiki",3,2020-04-29 06:04:53
Pengguna Google,"Saya sering beli coin webtoon. Tapi sudah dua kali terakhir, coinnya tidak bisa bertambah. Padahal pulsa saya sudah terpotong. Saya sedih 😭",3,2020-05-08 13:38:26
Pengguna Google,"Jujur nih komik keren abis aku aja bacanya gak pernah bosen"" liat gambarnya. Dan aku juga paling suka komik Suddenly, I Became a Princess . . . Keren abis deh pokoknya😭🦋🤗",5,2020-09-18 05:41:00
Pengguna Google,aplikasinya bagus tapi tolong ya min pliss jangan pakek koin akuu udah bokek kalo mau liat lanjutannya jadi gak bisa min mohon bantuannya 🙏🏻🙏🏻 tolongg banget yaa plis mau liat dakyung sama serena soalnya 😁🙏🏻,5,2024-07-01 12:26:43
Pengguna Google,"Bagus banget!! Tpi karna update bru kita hrus login untuk bisa menggunakan koin, yg berarti koin ku hilang. Tolong di perbaiki",4,2024-07-22 21:18:16
Pengguna Google,"Assalamualaikum. Menurut aku sih bagus banget 👍🏻, tapi pas ada yang dibaca pake koin bikin kesel, males teru bosen 😒. Segitu aja makasih..☺️",4,2024-05-01 11:55:58
Pengguna Google,"tiap ada iklan pasti tanda ""x"" nya kekecilan susah buat di pencet, kalo di pencet malah masuk ke browser/play store yg ngepromosiin iklanya",2,2024-10-07 13:11:06
Pengguna Google,"sebenarnya aku download webtoon karena aku habis nonton drakor tentang webtoon, tapi pas aku coba apk nya baguss bgt, aku jadi bisa ngeliat spoiler drakor🥰🥰",5,2024-06-30 14:49:51
Pengguna Google,"Aplikasi ny bgus cuma bisa gk buat misi harian?, sama kalo bisa tambahin bonus harian gitu aj sih tetep semangat ya bua creator ny😁✌",5,2024-04-04 03:04:35
Pengguna Google,Hai saya suka webtoon ini apalagi ceritanya bagus bagus saya suka banget saya kasih nilai 1000 untuk yang buat webtoon ini saat saya nagis saya terus melihat webtoon agar menghilangkan rasa sedih dan kebosanan thank you,5,2020-06-08 14:25:53
Pengguna Google,"sekarang suka ngebug dan suka keluar sendiri dari aplikasi nya berkali kali padahal lagi enak baca, tolong di perbaiki.",2,2024-06-17 02:10:25
Pengguna Google,"Webtoon ini apa nyerap datanya banyak? Kenapa pas aku buka webtoon 'tidak ada koneksi internet' padahal kubuka apk lain lancar lancar aja tu, tolong diperbaiki🙏",4,2021-05-21 01:30:11
Pengguna Google,Aplikasih ini sangat bagus kita bisa membaca komik dan ini gratis bagi kalian yg pakek aplikasih ini trs suruh login pencet aja skip yg ada di bawah ya langsung bisa kok ok bye,5,2020-10-10 03:47:14
Pengguna Google,bagus aplikasinya tapi .... harus pake koin baca nya mana agak mahal lgi😔🙏🏻.Tapi ada yang gratisan ko tapi kalian nonton iklan dulu ya...,3,2024-09-26 08:27:33
Pengguna Google,"Ini kenapa ya kan awalnya webtoon minta saya buat login atau buat akun webtoon, karna saya gk mau ribet saya hubungkan atau login menggunakan facebook tapi 3 hari setelah login facebook saya ada yang ngehack, sekarang saya tidak bisa buka facebook saya",1,2020-10-08 14:57:40
Pengguna Google,"Semuanya aja jadi tiket harian, beda bngt sama webtoon yang lama. Lama-lama jadi ngeselin, padahal mau banget re-read komik komik yang udah aku baca, eh malah jadi tiket harian.",1,2023-03-14 14:45:27
Pengguna Google,"Bagus banyak cerita menarik dari komikus komukus kreatif, semangat terus berkarya nya! Ini wajib download sih, rame rame",5,2020-04-30 13:28:09
Pengguna Google,"haloo saya suka banget sama aplikasi inii, minesnya cuma kurang lengkap komik-komiknya & update nya yang lamaa polll. tolong untuk para translator/Mimin kalau update jangan terlalu jauh. misalnya server lain udah 90+, sedangkan server indonya baru 70+ atau 80+🙏 iyyaa saya tau memang gak gampang, ini hanya opini saya yaa. Selebihnya udah bagus kok👍",3,2024-03-02 13:13:32
Pengguna Google,Saya tidak suka dengan update yang versi nyata saya suka versi anime tolong diperbaiki kembali menjadi versi anime dan tolong tambahkan anime yang ada di comic lain yang menarik,1,2023-04-09 15:52:26
Pengguna Google,Setelah di update kok ga bisa di tap? Pusing kalau harus di scroll. Mohon diperbaiki seperti versi yang dulu. Thanks,3,2020-07-15 23:53:36
Pengguna Google,"Suka banget sama webtoon, genre nya. Cocok buat siapa aja, dan bisa di baca dmna saja & kpn aja, pokoknya smangat trus thorr buat komik yg makin seru 😉😇😇😇😇😇",5,2019-08-26 16:51:10
Pengguna Google,"Bagus banget sihhh, tapi yang aku gak suka tu suka NGELAG gitu padahal jaringan lagi ok aja Mungkin gegara banyak yang make juga ya... Tapi semoga kedepannya bisa lebih baik. Aku kasih bintang 5 deh🖤❤️",5,2020-01-13 10:23:50
Pengguna Google,"Saya gabisa buka webtoon, koneksi tidak ada terus padahal buka aplikasi lain bisa. Sedih tibatiba begini",3,2021-10-27 15:58:35
Pengguna Google,"sering keluar sendiri pas lg baca atau stak, baca 1 episode staknya sampe 10 kali.. jadi g jadi baca. tolg diperbaiki, nanti sy kasih bintang 5 dan beli koinnya deh..",1,2020-04-26 01:06:29
Pengguna Google,"ceritanya seru , banyak macemnya dan menurut ku ini wajib kalian download . karena cerita nya beragam, banyak yang bikin tegang, banyak juga yang bikin seru. kalian wajib banget download.",5,2022-10-19 08:15:21
Pengguna Google,"Aplikasinya seru banget....Ayo cepat instal sekarang, kalau lagi badmood baca aja WEBTOON..aku janji yang instal gak bakalan nyesel😊✨ 💖💖SERU BANGET💖💖",5,2020-05-27 02:15:37
Pengguna Google,"Webtoon please... setiap ceritanya itu yah keren keren banget,dan tentunya bikin penasaran para pembaca.",5,2019-04-03 05:21:45
Pengguna Google,Cerita nya bagus² gambar karakter/tokoh nya juga cantik² dan ganteng² ini cocok untuk orang yang suka baca buku cerita seperti komik 👍👍,5,2024-06-17 03:17:06
Pengguna Google,Kenapa webtoon sekarang makin lemot ? Padahal dulu lancar banget. jaringan nya juga bagus. Tapi loadingnya bener bener lama.,2,2020-01-07 15:58:15
Pengguna Google,"Aplikasi ini bagus banget karena banyak genre yang bisa di baca, dan hampir ga boleh sama mama karena nilaiku jelek banget, terus di ijinin lagi sama mama aku dapat nilai 89 Terima Kasih nich Garena",5,2020-10-31 17:37:32
Pengguna Google,"aku suka tapi jangan terlalu banyak sekali yah yang bayarnya,apk ini bagus aku suka terimakasih tapi....hmmm......GK jdi ah malu",5,2024-10-13 14:50:37
Pengguna Google,"KEREN BANGET!!! weebtoon jadi satu satunya aplikasi membaca komik..terutama horor dan thriller..menurutku udah 5 tahun kuinstal,bagus banget...recomendit..♡",5,2021-12-23 16:24:58
Pengguna Google,"Kenapa ga muncul gambar loading terus smpe nunggu lama, biasanya lancar"" aja udh bolak balik refresh ttp aja sama tolong dong prbaiki lagi!",3,2021-08-02 14:52:45
Pengguna Google,webtoon saat ini memang sangat bagus tetapi sayang nya saya hanya ingin secrinshoot kartun kesukaan saya tapi malah nggk bisa tapi udah bagus semuah kok,5,2018-12-27 14:28:37
Pengguna Google,"Suruh ngumpulin biar bisa dapet koin gratis. Pas waktunya uda dapet, eh malah ga bisa di klik. Aneh. Dan kembali begini lagi.",1,2020-04-30 01:18:28
Pengguna Google,Dengan nama WebToon yg besar harusnya tl staff menyesuaikan ke profesionalan tapi disini komik bagus jadi kurang menarik dibaca apa lagi pilihan genre komik yg gak seimbang,2,2020-05-07 11:33:37
Pengguna Google,"Seru banget sih nih aplikasi bangetttt. Hiksssss tapi keapus hahhhhhhhhhh padahal ada banyak cerita yang aku suka, dan ada cerita yang aku gk tau namanya😥😭",5,2020-04-25 01:12:49
Pengguna Google,permisi..aplikasi ini bagus..tapi dulu ..sekarang mau baca susah...bayangkan saja kalo mau baca komik tapi ngga ada gambarnya..mau baca apa? yang ada layar putih....,3,2019-05-14 04:29:22
Pengguna Google,"bagus banget ceritanya,menambah pngalaman membaca saya dan hobi menggambar. saya kasih bintang 5 deh,tolong di update lgi cerita yg baru.",5,2018-10-08 14:03:45
Pengguna Google,"Min,updatean sekarang.untuk bagian update komik perhari di original lebih bagus yang kemaren sama fitur download komik lebih bagus yg sebelum update.",2,2021-01-28 15:21:21
Pengguna Google,"aplikasi webtoon ini sangat bagus dan menarik semoga next episode nya jngn pake koin yaa soalnya saya gak tau cara dapetin koinnya gmn , jadinya saya harus nunggu 1 minggu bwt baca next episodenya ....",5,2019-06-08 22:40:05
Pengguna Google,"Aku kasi bintang 5 karena... Cerita²nya cukup menarik dan kreasi²nya juga bangus,dari Bahasanya,alur ceritanya,dan lain² ini apk cukum menarik bagiku dan Trmksh -_",5,2020-05-08 09:49:02
Pengguna Google,"ini kenapa ya sering di update tp malah jadi susah bukanya, jd lemot mohon segera di perbaiki untuk kenyamanan membaca",2,2019-04-13 14:05:12
Pengguna Google,"Bagus sih apk nya, tp sayang kadang susah banget buat baca karna setiap klik selalu muncul ""tidak ada koneksi internet"" padahal itu internet ak 4G dan baru isi paketan juga😏",2,2021-11-26 04:07:55
Pengguna Google,"Kebanyakan cerita yang sudah tamat dibuat menjadi tiket,itu adalah hal yang paling mengecewakan bagi kami selaku para pembaca,dan pembagian sistem tiket itu menurut saya harus di ubah,menjadi 5 tiket gratis dan 5 iklan per hari,itu saya harapakan dari pihak webtoon.",4,2024-03-30 16:42:38
Pengguna Google,"Sekarang saat di buka malah lolaaaa...pdhl jaringan full dan kuota bnyk, jd malas buka webtoon. Pdhl prtama sekali download suka bgt baca tuk ngisi wktu luang... Skrg malah KECEWA....",1,2019-12-17 16:13:54
Pengguna Google,"Tolong dong diperbaiki lagi, masa saya udh instal sampe 25x tetep aja ga bisa kebuka, kouta saya banyak tapi tetep aja keluar sendiri. dibuka di web pun tetep ga bisa -_-",1,2019-08-17 22:18:51
Pengguna Google,Ceritanya seru² bikin salting sendiri..kadang ngebayangin klo beneran terjadi di dunia.. Pengen bngt cerita yg romantis di bikin vidio ala drakor...,5,2020-08-04 15:16:00
Pengguna Google,"terbitkan komik yang aksi terbaru dong.. pleaseee , tambah lagi komik aksi nya yang seruu saya cuman baca komik aksi yang lain nya gak seru buat saya , proses ya permintaan saya ini pleasee",5,2019-04-18 18:36:48
Pengguna Google,"Benci deh sama webtoon sekarang, loading mulu padahal jaringan bagus, sampe emosi loh. Kejadiannya gak sekali dua kali aja tapi setiap hari, kadang 1 hari gak bisa dibuka",2,2021-07-29 10:21:39
Pengguna Google,buat pembelian koinnya ini saya sudah beli saldonya berkurang tapi koinnya nggk bertambah...udah saya coba 2 kali tetep aja nggk bisa,1,2022-06-16 18:08:17
Pengguna Google,Asalamualaikum aplikasi ini lumayan tapi kalo lagi baca terkadang pake koin jadi harus nunggu beberapa hari itu bikin kesel sih lagi penasaran malah suruh nunggu☹️,3,2024-07-26 23:12:02
Pengguna Google,"seru bgt wakk, wajib baca siii",5,2025-03-27 03:20:24
Pengguna Google,"Yang sangat disayangkan sekarang aplikasi ini tidak bisa di screenshot,padahal banyak panel yang bagus untuk bisa dijadikan wallpaper dan lainnya sebagainya",5,2020-02-21 10:03:53
Pengguna Google,aku suka bngt sama komik2ny. kalian mau hate tentang aplikasi ini juga ngk papa.tapi asal kalian tahu. mereka udh cape2 bikin komik ini. kalian tetep hate. mending kalian bisa bikin gambar seperti authornya. dan knp ngk bisa di ss. karena itu hak cipta authornya. jngn sekali lagi kaya gitu ya teman2😀😀😀😊😊😊,5,2018-12-20 11:44:59
Pengguna Google,"Dari awal muncul aplikasi ini sy sudah download, tapi makin kesini makin seenaknya tamatin komik yg belum kelar... Misalnya Yumi's Cell... Kecewa... Auto Uninstall",1,2019-08-04 20:07:57
Pengguna Google,Bagus sih... Tapi komik fantasi nya dikit. Tolonglah tambahin komik seperti solo leveling dan the beginning after the end,2,2022-07-12 14:28:48
Pengguna Google,Oii webtoon nya di bagusin lagi dehh skrang tuh males banget baca webtoon karna gambarnya susahh banget kebuka harus hidup mati hidup matiin data capek tau kesel banget padahal jaringan nya ok tolong di perbaiki,2,2021-06-10 12:22:45
Pengguna Google,Bagus sih cuman kalau mau baca komik yg lama harus sewa nggak seperti dulu. Tolong dong fitur sewanya di hilangkan. Biar enak bacanya nggak perlu pakai uang banyak,4,2020-10-20 03:23:51
Pengguna Google,"kenapa gak bisa dibuka terus padahal sudah update... sedih banget... koneksi internet hilang pas buka webtoon,padahal buka aplikasi lainnya lancar jaya",2,2021-08-10 14:21:48
Pengguna Google,"Bagus banget ,seru loh aku baca Webtoon sampai lupa waktu 😅,pokok nya Webtoon the best lah aku dah punya Webtoon dari kelas lima sampai sekarang masih bagus and banyak cerita² yang baru seru bangettt 🤧🔥😎❤️ terimakasih Webtoon sukses terus!❤️😍💪",5,2021-03-18 23:45:39
Pengguna Google,Yg ada di webtoon ceritanya bervariasi.. tapi bagus semua.. istilah filmnya itu box office.. Pokoknya webtoon the best.. Sukses terus ya webtoon..,5,2019-12-19 16:37:37
Pengguna Google,Saya sudah memakai aplikasi ini lama sejak ada covid karena saya tidak bekerja. Sangat menyenangkan membacanya karena mengisi waktu luang,5,2023-09-24 07:31:10
Pengguna Google,"diupdate jadi tambah parah aja nih, masa gak bisa masuk sih loadinh aja terus sampe 1 hari 😠😠 padahal sinyal lancar 4 G!!!",1,2019-07-20 14:49:55
Pengguna Google,Komik nya bagus banget aku suka yg the secret of angel komik nya bikin baper ahhh aku bacanya komik nya di hp ayah aku tapi episode 31 nya kenapa harus di unduh kan aku jadi kecewa tapi aku suka banget jangan lupa diperbaiki yaa,5,2018-11-26 08:52:53
Pengguna Google,"Art nya bagus, ceritanya gak ngebosenin, bisa diunduh, app nya bagus banget woii.. buruan install ga bakal nyesel!",4,2022-07-01 06:04:58
Pengguna Google,"UwU aplikasi nya bagus bener bisa mengibur aku, dan aku mempunyai banyak ide buat menggambar tokoh"" yg di dalam cerita tersebut 😘😘❤",5,2019-03-03 15:04:56
Pengguna Google,"banyakinnn genre action , horror dan lain lain .. kalo romance terus lama lama agak bosen :(( terus akhir akhir ini webtoonn lemot bangettt semoga bisa cepet di perbaikinnn yaaaa :D",5,2021-04-22 16:44:00
Pengguna Google,"saya kecewa karna beberapa webtoon favorit di berhentikan paksa oleh pihak webtoon. tolong lebih profesional dan terbitkan lagi webtoon"" tersebut, terutama new normal class 8, yumi cell & love revolution, webtoon kesukaan saya cuma dikit tolong jgn dikurangi lagi.",5,2020-09-08 12:20:59
Pengguna Google,aplikasi ini bagus cuman versi barunya tdk bisa di screenshot padahal banyak gambar yg bagus dan ada kata yang bagus jg.,3,2019-08-09 01:10:26
Pengguna Google,"Story and art gk mau kalah semua pada bagus"" dan gk sedikit komik yh menambah pengetahuan.. Banyak cogan badas 2D juga pastinya bikin hidup aku tentram dan bahagia yeyey",5,2021-05-16 23:41:47
Pengguna Google,Kalau bisa tambahin genre BL karena beberapa apk comic ada genre BL nya.. Kalau nggak ya gpp.. Tambahin cerita yg alurnya kerajaan gt yak....,5,2020-05-02 12:55:41
Pengguna Google,"Saya kecewa sekarang Dihari yang sama, saya 3 kali membeli koin, koinnya tidak masuk tapi pulsa saya berkurang banyak , kenapa begitu? Awalnya loh aplikasi ini tidak mengecewakan seperti ini,sekarang kok malah gini 😏😏",1,2019-09-06 01:08:47
Pengguna Google,"Menurut opini saya, Webtoon adalah aplikasi yang sangat bagus karena menampilkan novel novel visual yang saya inginkan dan sebagian novel sangat menarik perhatian saya. Saya kasih bintang 5 deh.",5,2024-01-30 11:35:30
Pengguna Google,"Tolong lah diperbaiki lagi, jaringan kenceng kok loading nya lama banget aneh banget nih masa kaya gini jadinya",1,2020-04-24 03:26:15
Pengguna Google,Kenapa waktu di akhir komik aplikasi selalu nge freeze trus keluar sendiri harus masuk ulang baru baca kkomik yg lain. Kemarin² nggak gini 😞,3,2019-09-07 19:49:51
Pengguna Google,"Gambarnya bagus dan 1 episode itu lumayan panjang terus cerita nya juga menarik semua, cuman UPDATE nya itu lama banget jadi males nunggu.",4,2021-07-16 08:07:09
Pengguna Google,"apa-apaan komik yang sudah selesai harus dibaca menggunakan tiket harian, mending ngeluarin koin dari komik yg baru, bagus, & menarik daripada seperti ini",1,2020-11-23 09:02:49
Pengguna Google,"Bagus banget aplikasinya,saya berharap nanti kedepannya banyak komik action juga terutama kaya super hero, pembunuhan dll",5,2020-04-23 15:12:49
Pengguna Google,"Setelah saya update kenapa jadi lambat ya? Kalo jaringan saya emang bermaslah, harusnya buka aplikasi lain juga begitu, tapi ini hanya webtoon aja. Mengapa demikian?",3,2019-07-06 05:11:35
Pengguna Google,"Kenapa sih kalo lagi baca tiba tiba layar nya item,padahal sinyal bagus internet lancar,dan kalo memuat itu lama banget nyebelinn",3,2024-05-14 15:55:19
Pengguna Google,"Payah,masa mau baca ulang noblesse yg udah tamat harus bayar lagi!!!!!! Dulu udah beli pake coin untuk chapter2 selanjutnya jd ga guna dong!!! payah!!!!",1,2022-07-16 02:28:48
Pengguna Google,Keren makin kesini makin banyak komik yang seruuu.. Gk bosan atau mengecewakan dari aku yang udah memakai sejak tahun 2015 s/d sekarang👍👍👍,5,2021-10-03 05:44:30
Pengguna Google,suka bat ama nii komik bisa baca eps berikutnya tanpa nunggu seminggu walaupun pake koin...jd kalean semua yg pake koin itu cuma buat sultan koin yg mau baca eps berikutnya tanpa menunggu nah trs klo g mau pake koin y udah tunggu aja sampe seminggu 😋 dasar manusia...,5,2019-08-03 07:57:23
Pengguna Google,"Untuk aplikasi udh bagus segala macemnya udh oke cmn tolong dong line webtoon banyakin komik lokal jgn manhwa kerajaan doang yg dibanyakin, bnyk author berbakat dri indonesia tp komiknya blm pda official trs kadangan di pertengahan jalannya komik sering diberhentiin paksa jd pembacanya merasa ga puas",4,2024-09-28 09:53:47
Pengguna Google,Sangat keren deh cocok banget buat yang hobi membaca ini tuh banyak genre nya cuy jadi kalian ga bakal bosen sekian dulu yaa terimakasih udah mewarnai hari ku Webtoon!,5,2024-09-20 09:10:45
Pengguna Google,Semuanya sudah bagus tetapi kenapa harus ada free 1coin dari event harusnya minimal 5 Coin lah klo orang yang udah cape² baca 30 eps Webtoon tapi akhirnya dapet 1 Coin kan kesel jadinya plis lah webtoon,3,2021-04-12 12:20:13
Pengguna Google,"Sinyalnya gede, tp kok pas buka update harian ngeblank isinya. Udah keluar masuk webtoon sm baca komik bisa lanvar pake banget, tp pas buka jadwal harian nya kok blank ya? Pdhal udh update jg msh sama. Baru mlem ini.",3,2021-02-07 15:48:50
Pengguna Google,"Kenapa komik nya sekarang dah gak bisa di download, enakan Webtoon yg dulu, sekarang komik yg tamat hanya bisa dibaca sekali sehari",1,2024-10-04 12:27:53
Pengguna Google,"kadang pas mau buka episode make iklan, iklan nya tuh berhenti sendiri terus begitu jadi ga bisa buka episode yang make iklan, tolong diperbaiki ya",1,2024-08-24 03:43:49
Pengguna Google,Min kenapa penggunaan koin di server indo lebih mahal dari server yang lain?? Aku kemarin baca di server eng penggunaan koinnya hanya 5 koin sedangkan di indo 12 koin. Ini mau buat bangkrutin orang atau gimana?? Kenapa aku rasanya tersiksa ya...😢😢 Apalah daya yang missqueen ini...😭,1,2020-03-13 13:11:23
Pengguna Google,"Jaringan bagus, kuota data banyak, buka ig, fb sosmed lain lancar. tapi giliran buka webtoon muter2 aja gak muncul2 itu gambar 😔, mohon di perbaiki ya",3,2021-09-04 09:31:01
Pengguna Google,"ya...udah sih apk ini baik"" aja. ngebug ya..kalo emg kuota nya sekarat ato gk ada sinyal. udah si segitu aja",4,2020-11-25 22:05:37
Pengguna Google,Saya udah berulang kali donlod hapus aplikasi ini..saya cari yg bahasa indonesia dptnya yg tulisan kanji smua..apa ini krn saya donlodnya dr taiwan ?! Tp tetap aja saya ga ngerti 😒😒 Tolong donk pengaturan bahasanya biar saya bisa baca pake bahasa indonesia..😭,1,2020-10-06 04:18:00
Pengguna Google,Oke...biasa yang bilang ...Eh kok episode nya sedikit...kok lama gak update...and kok pake koin segala....gini yah guys .... Komik itu juga butuh uang and gak langsung gambar sama bikin cerita...bikin komik itu gak segampang membaca ...So tidak semudah itu kalo buat komik... Camellia~,5,2021-09-19 06:03:03
Pengguna Google,"bangsat , tidak bisa baca malah ada tulisan ""galat tidak diketahui silakan coba beberapa saat lagi"" bahkan koneksinya bagus...",3,2019-07-14 10:02:41
Pengguna Google,Suka sama apk ini. Tpi tolong pd pihak Webtoon nya genre yg lain dibanyakin juga. Jgn cuman roman nya aja yg banyak.,4,2020-08-04 11:19:10
Pengguna Google,Awalnya bagus gak ada hambatan Tpi kenapa ya sekarang klo lgi enak² baca eh malah kluar sendiri Pas udah masuk buat baca lagi eh kluar sendiri lagi,3,2021-02-16 23:48:27
Pengguna Google,"Makin banyak webtoon yg daily pass, jdi bikin males buat bacanya. Padahal webtoon baru, tpi kebanyakan daily pass-_",3,2023-05-03 22:31:48
Pengguna Google,gak bisa maraton lagi gara2 ada daily pass. sistem koin juga buat baca komik yg sudah tamat dibikin persulit.,1,2022-11-24 02:29:18
Pengguna Google,"Ada terjemahan yang agak aneh dibaca. Apa tidak ada proof readernya, apa gimana? Pilihan komik aslinya banyak, tapi cuman dikit yang pas dihati hhh",2,2022-03-11 16:02:47
Pengguna Google,"rame2 bat komik2 nyaaaa 😍😍😍😙😚😘mancapp dechhh!!!!!oke bingitsssssś tapi aku nak tanya kan udh login nih aku pake google,itu cara buat komik atau cerita kita sendiiri dimana ya?Aku pengen buat cerita!...oh yah guys aku beri TIPS yah 1 _kalo baca komik horor _setelah itu baca aja komik komedi&romantis 😅 2.biasanya banyak banget kan keluhan tentang internet stabil..tapi gambarnya gk muncul:( Nah kalo aku pake Kartu IM3 lancar bangettt!!! 3.BUAT KALIAN YG MAU LOGIN...LOGIN AJA PAKE GOGLE*",5,2020-03-05 06:08:52
Pengguna Google,"Kenapa disaat menggunakan WiFi malah jaringan bermasalah? padahal dipake buat apk lain lancar-lancar aja,pas pake data internet baru bisa dibuka komiknya???",1,2024-07-13 16:19:39
Pengguna Google,Saya jadi agak jenuh baca nya. Awal nya suka banget. Karna yg versi dulu gambarnya bisa di screenshots. Sekarang udah gak bisa di screenshots . rasanya gak mau baca lagi 😥,2,2018-12-15 06:58:32
Pengguna Google,bagus apk nya bisa menyediakan banyak komik yang bisa kubaca dan pada seru tapi kalau bisa banyakin ya komik komik gratis nya,5,2024-07-26 06:09:07
Pengguna Google,𝙱𝚊𝚐𝚞𝚜 𝚋𝚊𝚗𝚐𝚎𝚝 𝚊𝚍𝚊 𝚢𝚊𝚗𝚐 𝚋𝚒𝚔𝚒𝚗 𝚋𝚊𝚙𝚎𝚛 𝙸𝚗𝚐𝚒𝚗 𝚝𝚎𝚛𝚒𝚊𝚔 𝚜𝚘𝚊𝚕 𝚗𝚢𝚊 𝚋𝚎𝚙𝚎𝚛 𝚝𝚎𝚛𝚞𝚜 𝚊𝚍𝚊 𝚊𝚗𝚒𝚖𝚎 𝚓𝚞𝚐𝚊 𝚕𝚘𝚑𝚑𝚑!!!!!!!!!!!!!!!!!!! 𝚆𝚘𝚠 𝚔𝚊𝚕𝚒𝚊𝚗 𝚑𝚊𝚛𝚞𝚜 𝚍𝚘𝚗𝚕𝚘𝚊𝚍 𝚙𝚕𝚒𝚜𝚜𝚜 𝚔𝚊𝚕𝚒𝚊𝚗 𝚑𝚊𝚛𝚞𝚜 𝚍𝚘𝚠𝚕𝚘𝚊𝚍 𝚘𝚔,5,2020-10-26 04:31:23
Pengguna Google,"Tunggu 6 tahun baru baca webtoon wkwkwk biar ga pake koin (dulu sempet pake point). Tapi yah gw paham gambar komik web itu susah, jadi harys diapresiasi",4,2020-11-22 16:30:51
Pengguna Google,"bagus saya suka tapi boleh gak di tiap akhir episode ditambah emoji yg bisa dipilih pembaca? misalnya emoji 😢,😠,😍,😆",5,2019-07-27 22:28:57
Pengguna Google,"Dari awal seneng banget sama aplikasi ini, tapi kenapa habis update pas lagi baca komiknya tiba"" keluar sendiri. Jadi bikin nggak nyaman banget",2,2020-05-20 08:05:20
Pengguna Google,"Komik buatan para penulis yg tidak terkenal,,,, tapi mereka bukan amatiran sperti yg aq kira sbelumnya,,,,, para author sukses membuat aq tidak merasa bosan utk membaca,,,,, baik itu author dalam negri atw luar negri,,,,, mereka hebat,,,,, ga kalah sama komik yg terkenal,,,, good job",5,2019-12-29 05:00:11
Pengguna Google,"Kenapa sering ngelag sih, padahal sinyal wifi lancar dan saat udah pindah pakek data tetep ngelag, tlong diperbaiki pihak wabtoon",2,2021-04-16 14:06:12
Pengguna Google,bagussss bangetttt muachhhh,5,2025-04-04 10:01:18
Pengguna Google,"Hi, apk ini sangat memabantu saya menghilangkan rasa bosan, dan ceritanya juga beragam, kalian harus download fiks✨",5,2021-05-27 14:07:39
Pengguna Google,"Entah kenapa punya aku gabisa dibuka, padahal sinyal bagus² aja, gafaham aja lho aku udah buka beberapa kali malah yg muncul cuma layar hitam doang, pas ditunggu lama tetep layar hitam aja, ini kenapa ya aku gatau",1,2021-06-20 15:14:35
Pengguna Google,Webtoon ini bagus banget aku suka banget tapi aku nyarik nya yg muslim muslim.tapi aku pas nyari yg muslim gak ada. jadi nya ini deh yg aku donwlod tapi bagus juga.makasih ya yg sudah buat ini tapi minta tolong buatin yg muslim juga ya.ya udah makasih ya assalamualaikum,5,2020-06-10 12:37:13
Pengguna Google,Bagus banget. Menarik juga tapi saya tidak sukanya itu sudah di download tapi gak bisa keluar gambarnya. Tapi daripada itu semua apk ini bagus kok maaf gak bisa kasih lima bintang🙏🙏🙏,4,2020-05-09 03:40:39
Pengguna Google,"Bagus sekali aplikasinya.. Saran aja, kalo scroll ke atas lagi harus nya sudah kebuka bukan malah kotak-kotak lagi..",5,2020-03-10 19:53:45
Pengguna Google,"Bagus banget sekarang:D , tapi saran aku sih, genre nya tambah genre sport:""), masa webtoon sport ikut aksi?:""), Ya itu saja saran saya! Semoga dipertimbangkan! Terimakasih! :D",5,2020-05-25 10:33:01
Pengguna Google,Baru buka webtoon lagi koq jadi payah gini harus berbayar koin. perasaan dari jamannya dulu kaga kaya gini deh. terpaksa uninstal nyari yg free no bokis.,2,2019-07-27 12:03:49
Pengguna Google,aku cantik dan seksi pada saat itu juga ada dan ke kanan dan kiri dan kanan dan kiri dan kanan dan kiri dan kanan yang ada di dunia ini adalah hasil pencarian untuk lowongan CPNS dan Jawa tengah Jawa yang bisa dilakukan di tempat lain aku bergairah untuk membuat suatu yang akan terjadi selanjutnya yang,5,2018-12-27 03:03:24
